date,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,symbol,currency
2022-02-13,00:00:10.6770000,23:59:56.9580000,42232.68,42779.6,41882.54,42077.74,515.45574228,9411,BTC,USD
2022-02-14,00:00:23.2350000,23:59:57.8010000,42078.53,42871.68,41575.0,42540.3,1270.88651697,14634,BTC,USD
2022-02-15,00:00:05.3560000,23:59:47.3980000,42567.27,44785.66,42469.96,44582.48,1772.80131379,18952,BTC,USD
2022-02-16,00:00:12.4800000,23:59:56.9150000,44590.75,44590.75,43312.83,43901.48,1251.8335942,14672,BTC,USD
2022-02-17,00:00:07.0690000,23:59:33.0900000,43901.49,44204.78,40088.88,40556.11,2437.49036088,20504,BTC,USD
2022-02-18,00:00:12.3090000,23:59:55.8900000,40532.66,40996.31,39450.0,39996.99,2212.7149201,19489,BTC,USD
2022-02-19,00:00:08.1800000,23:59:53.4200000,40008.75,40471.27,39587.08,40109.02,695.654296,10315,BTC,USD
2022-02-20,00:00:28.6530000,23:59:31.7090000,40108.62,40151.62,37974.18,38373.9,1283.5115474,12106,BTC,USD
2022-02-21,00:00:10.6830000,23:59:18.0320000,38384.09,39494.11,36810.72,37076.6,3501.42036418,23189,BTC,USD
2022-02-22,00:00:01.6360000,23:59:55.8800000,37036.98,38463.88,36368.99,38269.94,2388.75903515,17602,BTC,USD
2022-02-23,00:00:00.8550000,23:59:55.5130000,38269.94,39303.24,37060.16,37274.18,1778.27525833,14958,BTC,USD
2022-02-24,00:00:00.2470000,23:59:22.9640000,37253.26,39720.0,34324.05,38376.88,6302.85095659,32785,BTC,USD
2022-02-25,00:00:16.1790000,23:59:44.2420000,38360.93,39727.97,38027.61,39231.64,2202.85182731,17823,BTC,USD
2022-02-26,00:00:07.6990000,23:59:53.5780000,39242.64,40330.99,38600.0,39146.66,912.7240869,10424,BTC,USD
2022-02-27,00:00:07.7380000,23:59:45.4040000,39146.66,39886.92,37015.74,37712.68,1701.81704307,13666,BTC,USD
2022-02-28,00:00:36.9080000,23:59:49.5820000,37717.1,44256.08,37468.99,43178.98,3145.3001852,23475,BTC,USD
2022-03-01,00:00:04.8260000,23:59:46.8380000,43221.71,44981.22,42847.85,44443.96,2821.72622081,24413,BTC,USD
2022-03-02,00:00:11.2130000,23:59:36.7710000,44443.98,45332.38,43350.0,43936.72,2043.55683949,19267,BTC,USD
2022-03-03,00:00:12.4260000,23:59:54.1190000,43936.73,44118.53,41832.34,42476.26,2253.43076958,20428,BTC,USD
2022-03-04,00:00:00.6420000,23:59:19.1510000,42476.25,42540.57,38590.95,39175.56,2493.65743037,23385,BTC,USD
2022-03-05,00:00:27.7600000,23:59:45.8360000,39170.19,39620.3,38600.3,39416.79,806.91142871,13420,BTC,USD
2022-03-06,00:00:16.0860000,23:59:55.0790000,39390.31,39701.0,38100.0,38438.89,1194.37373381,12968,BTC,USD
2022-03-07,00:00:14.9680000,23:59:58.4280000,38404.97,39557.26,37169.52,38016.47,1949.69691981,20315,BTC,USD
2022-03-08,00:00:04.3360000,23:59:49.7490000,38002.23,39377.0,37885.05,38753.65,1864.90461382,20061,BTC,USD
2022-03-09,00:00:05.3190000,23:59:53.2800000,38761.13,42591.68,38667.65,41960.02,1980.29362461,17680,BTC,USD
2022-03-10,00:00:09.4550000,23:59:56.6110000,41952.13,42053.95,38545.19,39444.45,2505.95443787,21278,BTC,USD
2022-03-11,00:00:12.3680000,23:59:58.4870000,39433.48,40237.22,38244.76,38729.79,2063.22335158,21645,BTC,USD
2022-03-12,00:00:13.7080000,23:59:41.6380000,38729.79,39458.58,38653.89,38822.02,962.85566586,12372,BTC,USD
2022-03-13,00:00:01.2310000,23:59:55.8350000,38798.68,39312.5,37595.62,37790.54,737.88013225,11749,BTC,USD
2022-03-14,00:00:37.8410000,23:59:38.3000000,37763.37,39913.42,37567.19,39665.71,1438.79825761,17934,BTC,USD
2022-03-15,00:00:01.0510000,23:59:36.7340000,39688.55,39896.13,38142.35,39302.7,1638.68402951,17440,BTC,USD
2022-03-16,00:00:12.4950000,23:59:49.8530000,39302.8,41693.97,38865.67,41142.76,5987.10388902,30007,BTC,USD
2022-03-17,00:00:10.6820000,23:59:57.0340000,41142.76,41497.24,40449.06,40963.22,1657.76165332,17629,BTC,USD
2022-03-18,00:00:01.0200000,23:59:51.7880000,40963.22,42362.0,40068.88,41794.37,2125.12318171,17774,BTC,USD
2022-03-19,00:00:01.9060000,23:59:18.7510000,41781.96,42405.01,41553.88,42235.31,976.88885105,9183,BTC,USD
2022-03-20,00:00:03.7490000,23:59:13.5460000,42240.43,42324.06,40930.2,41242.14,1061.35307364,9229,BTC,USD
2022-03-21,00:00:14.9560000,23:59:36.3180000,41293.19,41588.7,40516.86,41043.14,1779.49806583,12758,BTC,USD
2022-03-22,00:00:07.3580000,23:59:51.5500000,41018.36,43337.41,40901.13,42393.41,2375.4246535,16767,BTC,USD
2022-03-23,00:00:05.4130000,23:59:50.4790000,42393.62,43021.73,41779.11,42925.41,1906.72354645,14211,BTC,USD
2022-03-24,00:00:01.3390000,23:59:59.2410000,42912.21,44240.0,42636.54,44025.99,2173.30497451,17683,BTC,USD
2022-03-25,00:00:11.0220000,23:59:57.4490000,44025.99,45137.12,43616.88,44320.6,1725.0715699,17775,BTC,USD
2022-03-26,00:00:08.3650000,23:59:54.4600000,44340.49,44815.31,44101.0,44535.65,494.7242021,9312,BTC,USD
2022-03-27,00:00:01.3190000,23:59:26.0770000,44553.24,46950.0,44456.9,46864.39,1548.88890527,13613,BTC,USD
2022-03-28,00:00:11.9250000,23:59:58.3590000,46854.96,48234.0,46672.25,47152.38,2691.93784761,22434,BTC,USD
2022-03-29,00:00:15.6880000,23:59:57.5360000,47152.38,48128.87,46941.84,47459.03,1716.32392308,17946,BTC,USD
2022-03-30,00:00:02.4740000,23:59:44.1040000,47459.03,47721.41,46572.15,47068.08,1627.54321756,16635,BTC,USD
2022-03-31,00:00:01.2330000,23:59:40.3140000,47086.07,47624.18,45234.0,45517.27,1372.8042097,17100,BTC,USD
2022-04-01,00:00:09.9400000,23:59:39.7950000,45522.53,46739.81,44244.0,46307.81,1953.21952857,19157,BTC,USD
2022-04-02,00:00:14.0790000,23:59:55.7890000,46306.38,47218.17,45650.0,45820.28,724.30875007,9528,BTC,USD
2022-04-03,00:00:17.3220000,23:58:54.5930000,45820.28,47458.48,45565.64,46401.57,1063.6287324,7737,BTC,USD
2022-04-04,00:00:00.7550000,23:59:57.2680000,46414.88,46891.17,45124.79,46598.2,1496.64154125,13383,BTC,USD
2022-04-05,00:02:15.4670000,23:59:45.0750000,46514.43,47201.0,45342.33,45502.73,1127.69043708,9313,BTC,USD
2022-04-06,00:00:00.8650000,23:59:58.8900000,45512.95,45548.77,43086.8,43191.59,3073.55689716,23155,BTC,USD
2022-04-07,00:00:01.5320000,23:59:59.6400000,43172.83,43896.45,42741.52,43454.53,1381.67737796,16852,BTC,USD
2022-04-08,00:00:32.3220000,23:59:39.1840000,43467.82,43986.09,42120.0,42290.11,1453.744661,17943,BTC,USD
2022-04-09,00:00:18.4840000,23:59:34.4280000,42258.22,42807.63,42131.51,42767.89,525.17354399,9842,BTC,USD
2022-04-10,00:00:14.9450000,23:59:16.5430000,42774.85,43450.72,41888.88,42133.85,862.61310467,9716,BTC,USD
2022-04-11,00:00:12.0980000,23:59:40.6260000,42159.45,42415.57,39218.15,39524.86,2288.34454954,19948,BTC,USD
2022-04-12,00:00:10.6560000,23:59:55.3400000,39545.37,40691.01,39273.65,40097.46,2111.92057359,17939,BTC,USD
2022-04-13,00:00:04.8400000,23:59:55.5770000,40099.51,41557.61,39584.86,41147.74,1563.48448746,16176,BTC,USD
2022-04-14,00:00:19.6350000,23:59:55.8610000,41159.29,41504.29,39582.53,39961.53,1167.79621264,19381,BTC,USD
2022-04-15,00:00:04.6230000,23:59:53.7680000,39962.6,40869.99,39788.97,40563.18,752.39943803,11531,BTC,USD
2022-04-16,00:00:01.2550000,23:59:53.6780000,40576.41,40701.0,40014.79,40395.67,365.72624783,8011,BTC,USD
2022-04-17,00:00:00.9870000,23:59:47.8950000,40379.81,40602.69,39565.68,39691.27,484.98164211,8617,BTC,USD
2022-04-18,00:00:18.7600000,23:59:59.7110000,39660.62,41101.0,38547.12,40814.6,2421.08185584,16746,BTC,USD
2022-04-19,00:00:01.0780000,23:59:42.1120000,40814.6,41754.05,40578.58,41505.77,1457.11081239,16535,BTC,USD
2022-04-20,00:00:22.3150000,23:59:55.9830000,41476.89,42220.04,40893.21,41375.85,1359.20363208,15912,BTC,USD
2022-04-21,00:00:05.4010000,23:59:58.2570000,41378.77,42978.95,39770.0,40470.76,2163.31405365,17482,BTC,USD
2022-04-22,00:00:33.4080000,23:59:36.2140000,40497.0,40808.66,39197.64,39726.03,2136.9997712,19666,BTC,USD
2022-04-23,00:00:19.0890000,23:59:46.6550000,39700.55,39983.98,39301.0,39421.59,396.74433242,8954,BTC,USD
2022-04-24,00:00:02.3320000,23:59:22.8870000,39438.51,39944.65,38987.0,39467.4,663.70417243,8077,BTC,USD
2022-04-25,00:00:06.8570000,23:59:48.2020000,39464.67,40602.85,38202.91,40441.11,2210.33221514,16826,BTC,USD
2022-04-26,00:00:35.8950000,23:59:55.2080000,40452.52,40800.0,37701.0,38137.67,2909.72251989,22919,BTC,USD
2022-04-27,00:00:19.9500000,23:59:55.8780000,38105.68,39494.73,37885.75,39256.05,1768.40372667,19250,BTC,USD
2022-04-28,00:00:18.1050000,23:59:53.7590000,39254.4,40387.0,38880.44,39754.2,1842.00508443,20705,BTC,USD
2022-04-29,00:00:18.4210000,23:59:28.1190000,39753.28,39923.61,38174.27,38593.42,1600.89916681,23469,BTC,USD
2022-04-30,00:00:00.5740000,23:59:52.8580000,38599.3,38786.95,37597.36,37639.8,728.26275992,10685,BTC,USD
2022-05-01,00:00:13.0040000,23:59:53.9310000,37638.78,38672.2,37400.0,38488.34,1248.04269032,11584,BTC,USD
2022-05-02,00:00:03.0360000,23:59:34.2200000,38484.46,39153.13,38045.79,38521.01,1434.07141768,16152,BTC,USD
2022-05-03,00:00:20.6030000,23:59:36.2530000,38506.38,38641.57,37515.83,37729.95,1157.92207652,14088,BTC,USD
2022-05-04,00:00:21.5150000,23:59:53.1350000,37735.35,40050.19,37665.46,39685.23,2297.27213438,17064,BTC,USD
2022-05-05,00:00:11.9280000,23:59:53.7540000,39685.23,39840.37,35579.4,36533.93,3736.11445843,25356,BTC,USD
2022-05-06,00:00:16.0680000,23:59:37.5350000,36542.41,36648.2,35268.69,36019.22,2594.53333069,20379,BTC,USD
2022-05-07,00:00:01.4290000,23:59:53.0120000,36019.15,36123.99,34777.85,35463.46,1223.96982394,11985,BTC,USD
2022-05-08,00:00:02.1100000,23:59:50.7590000,35465.46,35496.55,33710.16,34025.5,2670.39981616,15419,BTC,USD
2022-05-09,00:00:26.3710000,23:59:59.0090000,34051.2,34224.35,30015.0,30082.0,7631.12166167,34886,BTC,USD
2022-05-10,00:00:04.1570000,23:59:51.1740000,30066.48,32650.0,29731.03,30999.97,7401.52978676,40345,BTC,USD
2022-05-11,00:00:04.4390000,23:59:58.2400000,31002.27,32148.15,27757.77,29000.0,11180.84883589,40825,BTC,USD
2022-05-12,00:00:00.7160000,23:59:22.1890000,28999.99,30090.7,25401.05,28896.19,16577.95103189,52182,BTC,USD
2022-05-13,00:00:30.2860000,23:59:58.7580000,28932.69,30974.6,28686.37,29238.81,6009.42794618,28456,BTC,USD
2022-05-14,00:00:07.9740000,23:59:54.2450000,29239.41,30281.49,28561.23,30033.96,2910.99216303,18298,BTC,USD
2022-05-15,00:00:43.4050000,23:59:55.2930000,30041.16,31411.48,29440.71,31295.03,2085.06630084,13810,BTC,USD
2022-05-16,00:00:25.5430000,23:59:55.7850000,31275.27,31275.27,29060.0,29832.45,3111.89441069,16442,BTC,USD
2022-05-17,00:00:23.2330000,23:59:34.1350000,29847.53,30753.96,29400.0,30425.36,2129.32437785,16546,BTC,USD
2022-05-18,00:00:18.6450000,23:59:56.7320000,30423.9,30670.0,28615.23,28681.26,2318.15544994,16949,BTC,USD
2022-05-19,00:00:00.8090000,23:59:24.3640000,28681.15,30505.14,28656.46,30290.33,2516.56712967,17774,BTC,USD
2022-05-20,00:00:38.6030000,23:59:40.3000000,30271.22,30725.56,28690.13,29176.7,2336.62281512,19417,BTC,USD
2022-05-21,00:00:21.1750000,23:59:09.5900000,29176.7,29621.01,28914.7,29421.05,490.29222587,9310,BTC,USD
2022-05-22,00:00:11.7570000,23:59:36.9400000,29400.34,30457.58,29209.03,30264.66,1318.89417974,14981,BTC,USD
2022-05-23,00:00:04.2980000,23:59:58.3250000,30264.66,30628.0,28839.29,29081.76,2158.65047198,20193,BTC,USD
2022-05-24,00:00:08.3730000,23:59:53.4310000,29081.76,29810.38,28632.4,29632.15,1489.38508507,20331,BTC,USD
2022-05-25,00:00:11.6120000,23:59:57.2200000,29626.53,30189.7,29313.78,29510.15,1563.30877003,14183,BTC,USD
2022-05-26,00:00:00.8190000,23:59:59.9110000,29511.95,29853.34,28003.0,29183.06,2834.60504228,24568,BTC,USD
2022-05-27,00:00:13.8720000,23:59:47.7890000,29183.39,29360.34,28253.57,28589.48,2109.94198208,19811,BTC,USD
2022-05-28,00:00:17.4230000,23:59:42.8480000,28606.08,29231.9,28498.73,29010.82,721.5469467,9737,BTC,USD
2022-05-29,00:00:11.7020000,23:58:37.0020000,29010.82,29561.04,28814.46,29448.94,907.82495134,14334,BTC,USD
2022-05-30,00:00:16.1980000,23:58:50.3240000,29454.69,32195.68,29276.15,31731.22,3257.5487365,33021,BTC,USD
2022-05-31,00:00:58.4750000,23:59:54.5820000,31677.13,32375.81,31181.26,31762.76,1621.5874458,21092,BTC,USD
2022-06-01,00:00:16.0440000,23:59:48.5520000,31777.06,31962.79,29309.84,29787.4,2629.80184718,21013,BTC,USD
2022-06-02,00:00:40.4220000,23:59:57.2590000,29791.96,30688.82,29568.13,30437.18,1226.29074296,11608,BTC,USD
2022-06-03,00:00:22.8630000,23:59:53.5520000,30437.77,30670.07,29232.99,29669.39,1151.14514737,11804,BTC,USD
2022-06-04,00:00:22.9850000,23:59:20.3020000,29688.17,29948.84,29444.21,29853.51,472.40386055,5403,BTC,USD
2022-06-05,00:00:32.5010000,23:59:36.4740000,29834.06,30153.18,29514.96,29888.98,563.06294053,5994,BTC,USD
2022-06-06,00:00:10.5700000,23:59:32.8120000,29905.46,31737.31,29868.16,31351.21,2494.10424691,35634,BTC,USD
2022-06-07,00:00:01.2270000,23:59:24.0800000,31351.1,31536.11,29184.25,31115.82,3664.03967268,24080,BTC,USD
2022-06-08,00:00:06.4590000,23:59:59.1070000,31108.3,31310.53,29831.85,30185.58,1909.69773679,12708,BTC,USD
2022-06-09,00:00:16.7710000,23:58:39.6170000,30190.31,30672.56,29920.56,30089.03,962.45402667,9626,BTC,USD
2022-06-10,00:00:20.0150000,23:59:54.6080000,30068.53,30333.81,28832.83,29065.66,2545.34126907,15873,BTC,USD
2022-06-11,00:00:06.4470000,23:59:28.4590000,29065.66,29403.62,28085.75,28390.94,1587.27544755,11418,BTC,USD
2022-06-12,00:00:10.9370000,23:59:56.0250000,28397.38,28523.06,26500.0,26585.1,2588.83347441,18704,BTC,USD
2022-06-13,00:00:20.5390000,23:59:46.2990000,26538.63,26845.63,21910.26,22450.43,12621.88318574,50846,BTC,USD
2022-06-14,00:00:25.5280000,23:59:56.8290000,22407.53,23288.88,20816.35,22097.3,8576.80050998,33976,BTC,USD
2022-06-15,00:00:10.1540000,23:59:25.4140000,22077.83,22756.0,20079.72,22555.27,13481.53959307,49356,BTC,USD
2022-06-16,00:00:05.1540000,23:59:57.4620000,22563.82,22957.01,20200.0,20382.88,4889.1243038,26871,BTC,USD
2022-06-17,00:00:13.3140000,23:59:43.0100000,20387.66,21325.06,20220.16,20440.7,3615.09731757,19801,BTC,USD
2022-06-18,00:00:19.1090000,23:59:57.2000000,20428.19,20758.0,17592.78,18956.8,7958.38532206,30666,BTC,USD
2022-06-19,00:00:05.0600000,23:59:31.5710000,18952.14,20783.48,17930.7,20552.82,5100.23199762,24623,BTC,USD
2022-06-20,00:00:15.2750000,23:59:47.1750000,20557.2,21036.89,19616.1,20555.44,5112.60217521,23084,BTC,USD
2022-06-21,00:00:14.0580000,23:59:55.7750000,20555.44,21708.76,20332.07,20712.29,3543.16812013,21828,BTC,USD
2022-06-22,00:00:00.5890000,23:59:58.4130000,20710.01,20863.44,19743.99,19963.68,4149.97835963,29116,BTC,USD
2022-06-23,00:00:01.2160000,23:59:56.3300000,19977.24,21204.14,19869.63,21093.42,2677.89902823,20373,BTC,USD
2022-06-24,00:00:00.5310000,23:59:49.5040000,21102.75,21538.4,20713.77,21215.42,2444.77217091,20694,BTC,USD
2022-06-25,00:00:11.0130000,23:59:42.6570000,21229.66,21586.67,20890.0,21486.8,1196.35122897,10431,BTC,USD
2022-06-26,00:00:12.2650000,23:59:59.0400000,21486.67,21868.0,20968.85,21028.69,1437.64323061,10832,BTC,USD
2022-06-27,00:00:04.7630000,23:59:18.2300000,21029.19,21516.85,20491.28,20699.72,1652.37153969,12043,BTC,USD
2022-06-28,00:01:49.7210000,23:59:59.3510000,20722.27,21178.73,20176.0,20261.34,2047.28844137,12798,BTC,USD
2022-06-29,00:00:20.6750000,23:59:44.1700000,20253.88,20398.99,19827.0,20093.18,1604.39116714,12111,BTC,USD
2022-06-30,00:00:01.6460000,23:59:50.0850000,20098.0,20131.06,18595.6,19924.89,4905.9303891,22633,BTC,USD
2022-07-01,00:00:07.9730000,23:59:17.4470000,19960.61,20895.08,18944.69,19239.47,4417.32237926,25792,BTC,USD
2022-07-02,00:00:11.8980000,23:59:52.5350000,19263.41,19425.08,18960.0,19228.25,1478.97411836,14523,BTC,USD
2022-07-03,00:00:30.4030000,23:59:01.5930000,19232.76,19616.43,18763.96,19294.46,1438.52828803,13288,BTC,USD
2022-07-04,00:00:02.5990000,23:59:37.2530000,19296.88,20319.88,19032.44,20209.53,2016.0775369,13098,BTC,USD
2022-07-05,00:00:39.6790000,23:59:51.1610000,20209.02,20720.0,19281.82,20168.63,2882.08130501,16451,BTC,USD
2022-07-06,00:00:08.4000000,23:59:40.0010000,20164.65,20648.76,19750.16,20547.45,2093.38193195,13095,BTC,USD
2022-07-07,00:00:01.6360000,23:59:16.8920000,20546.29,21847.25,20237.58,21643.56,3418.88280307,18142,BTC,USD
2022-07-08,00:00:12.6560000,23:59:59.3100000,21620.85,22401.0,21164.07,21584.14,3352.94183001,16983,BTC,USD
2022-07-09,00:00:01.8240000,23:59:51.2570000,21592.69,21955.18,21311.36,21588.35,865.38701575,9221,BTC,USD
2022-07-10,00:00:05.0900000,23:59:59.7220000,21581.98,21593.73,20629.99,20856.08,1391.4644856,9068,BTC,USD
2022-07-11,00:00:01.5740000,23:59:51.5180000,20851.14,20858.75,19869.0,19949.71,1381.03847332,10672,BTC,USD
2022-07-12,00:00:12.4580000,23:59:31.0850000,19948.55,20036.24,19237.42,19321.14,1738.03082444,10620,BTC,USD
2022-07-13,00:00:22.8140000,23:59:54.4510000,19337.91,20367.88,18905.55,20232.35,3129.63874777,13598,BTC,USD
2022-07-14,00:00:03.5700000,23:59:51.5940000,20225.24,20880.0,19608.47,20577.23,2574.75885317,14752,BTC,USD
2022-07-15,00:00:09.4460000,23:59:49.4510000,20569.17,21186.35,20368.7,20835.39,1581.8301293,12092,BTC,USD
2022-07-16,00:00:12.9290000,23:59:55.2930000,20823.7,21577.0,20472.68,21195.49,1740.62974769,9774,BTC,USD
2022-07-17,00:00:04.3130000,23:59:54.5250000,21198.34,21664.52,20751.08,20801.85,1497.20354125,14938,BTC,USD
2022-07-18,00:00:16.1500000,23:59:58.3100000,20786.76,22760.04,20757.29,22435.04,4288.35687434,27389,BTC,USD
2022-07-19,00:00:01.9120000,23:59:58.7080000,22439.63,23800.0,21578.45,23405.02,4640.12930247,21106,BTC,USD
2022-07-20,00:00:01.2180000,23:59:25.3900000,23392.04,24280.3,22893.95,23208.53,4052.67165376,18974,BTC,USD
2022-07-21,00:00:31.8890000,23:59:59.8280000,23217.0,23430.33,22340.34,23163.34,2259.22768744,15407,BTC,USD
2022-07-22,00:00:23.9650000,23:59:54.9540000,23166.09,23760.87,22512.42,22682.26,2025.58385843,16066,BTC,USD
2022-07-23,00:00:11.4550000,23:59:37.5660000,22696.19,23005.68,21944.47,22468.69,1010.85783614,8909,BTC,USD
2022-07-24,00:00:29.8560000,23:59:49.4650000,22468.7,23006.77,22272.23,22595.81,679.81048718,6228,BTC,USD
2022-07-25,00:00:17.7530000,23:59:58.2200000,22589.47,22673.68,21250.0,21306.56,2128.78016831,13149,BTC,USD
2022-07-26,00:00:09.9170000,23:59:58.1820000,21314.26,21344.09,20700.13,21259.78,1965.57798404,11946,BTC,USD
2022-07-27,00:00:10.1970000,23:59:32.4490000,21266.14,23112.9,21047.7,22969.04,2971.69320319,15129,BTC,USD
2022-07-28,00:00:13.4970000,23:59:59.1770000,22972.22,24198.95,22600.0,23853.11,3463.79018298,16648,BTC,USD
2022-07-29,00:00:02.2030000,23:59:54.9370000,23856.91,24445.0,23438.5,23785.31,2536.34301232,16776,BTC,USD
2022-07-30,00:00:21.5050000,23:59:15.2480000,23777.85,24676.0,23523.29,23644.58,1738.30375293,10141,BTC,USD
2022-07-31,00:00:01.3570000,23:59:50.8620000,23652.53,24190.09,23241.0,23322.53,1624.15172546,9326,BTC,USD
2022-08-01,00:00:19.2670000,23:59:50.8570000,23287.38,23511.5,22861.0,23282.92,1303.65679301,10192,BTC,USD
2022-08-02,00:00:27.2200000,23:59:50.1500000,23291.67,23468.33,22665.98,23001.52,1441.50641868,11015,BTC,USD
2022-08-03,00:00:14.5850000,23:59:44.9810000,22997.07,23642.14,22686.12,22835.88,1305.89478615,11571,BTC,USD
2022-08-04,00:00:03.1690000,23:59:16.5640000,22830.37,23228.77,22400.0,22615.24,1537.96629545,11674,BTC,USD
2022-08-05,00:00:05.4700000,23:59:59.7460000,22630.14,23478.0,22587.94,23326.4,2070.35989801,13677,BTC,USD
2022-08-06,00:00:00.3770000,23:59:21.8640000,23326.5,23354.54,22919.76,22956.61,671.17597954,7401,BTC,USD
2022-08-07,00:00:28.7180000,23:59:19.4990000,22946.0,23411.55,22855.14,23187.62,691.3732338,6657,BTC,USD
2022-08-08,00:00:19.8730000,23:59:49.6730000,23177.72,24246.06,23169.64,23821.68,1845.03321998,14164,BTC,USD
2022-08-09,00:00:10.8950000,23:59:55.9300000,23811.29,23927.44,22880.22,23164.78,1206.11169091,10215,BTC,USD
2022-08-10,00:00:36.4900000,23:59:10.3110000,23151.68,24228.0,22668.57,23964.0,2243.64654861,14514,BTC,USD
2022-08-11,00:00:24.7040000,23:59:53.5960000,23961.0,24921.0,23867.0,23959.0,1964.2043205,13862,BTC,USD
2022-08-12,00:00:09.8220000,23:59:46.9220000,23957.0,24459.0,23615.0,24407.0,1258.79271631,12588,BTC,USD
2022-08-13,00:00:04.8510000,23:59:01.8140000,24421.0,24900.0,24301.0,24456.0,891.36075241,10970,BTC,USD
2022-08-14,00:00:02.2260000,23:59:57.9030000,24459.0,25053.0,24161.0,24320.0,1360.86975366,10342,BTC,USD
2022-08-15,00:00:16.2290000,23:59:52.0340000,24324.0,25212.0,23782.0,24110.0,1764.93388871,10966,BTC,USD
