date,predicted_price_close,actual_price_close
2022-10-05,0.9997929672339736,1.00011
2022-10-06,0.999847939049326,1.00015
2022-10-07,0.9996692881763724,1.00013
2022-10-08,0.9998658495801478,1.00016
2022-10-09,0.9998847909871454,1.00014
2022-10-10,0.9999192725936592,0.99996
2022-10-11,0.999959663406603,0.99991
