date,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,symbol,currency
2022-02-09,01:57:48.0770000,23:29:00.2250000,1.17131,1.21308,1.15728,1.19667,304040.93427303,291,ADA,USD
2022-02-10,00:01:49.8380000,23:38:51.5210000,1.19211,1.22194,1.151,1.15878,220721.58725968,250,ADA,USD
2022-02-11,00:01:01.2340000,23:52:40.9610000,1.14752,1.16468,1.07,1.08253,262710.2718355,302,ADA,USD
2022-02-12,00:00:45.6630000,23:22:17.5700000,1.07792,1.08966,1.03193,1.0585,218800.94114681,205,ADA,USD
2022-02-13,02:34:37.6460000,20:59:56.0720000,1.05733,1.07237,1.03281,1.05162,72934.14719383,96,ADA,USD
2022-02-14,00:05:51.8060000,23:51:54.7550000,1.04244,1.05411,1.01712,1.05159,197813.74065387,241,ADA,USD
2022-02-15,00:06:05.6510000,23:47:18.5570000,1.0525,1.11128,1.0525,1.11102,358720.04487687,262,ADA,USD
2022-02-16,01:12:52.0890000,23:58:20.9670000,1.10291,1.11025,1.06744,1.08581,137670.77426186,226,ADA,USD
2022-02-17,01:09:11.3010000,23:53:16.4750000,1.08898,1.08998,1.01,1.0203,266488.93232144,303,ADA,USD
2022-02-18,00:00:33.8670000,23:54:19.4050000,1.01655,1.04271,0.98769,0.99623,309144.37107399,262,ADA,USD
2022-02-19,00:00:26.4380000,22:23:27.4750000,0.995,1.0176,0.97731,0.986,396835.02740583,239,ADA,USD
2022-02-20,00:21:13.1350000,23:56:14.0480000,0.99322,0.99439,0.9179,0.93198,349546.61028923,654,ADA,USD
2022-02-21,00:03:20.3740000,23:58:22.0340000,0.92559,0.98159,0.85482,0.85686,639556.00508376,979,ADA,USD
2022-02-22,00:00:23.9720000,23:45:52.9740000,0.85901,0.89424,0.82,0.89393,803098.00561551,1234,ADA,USD
2022-02-23,00:01:49.2840000,23:32:32.4530000,0.88649,0.959,0.87005,0.87005,426654.10223529,627,ADA,USD
2022-02-24,00:07:05.7850000,23:59:22.0130000,0.86642,0.89795,0.75,0.85501,1082317.23637411,1042,ADA,USD
2022-02-25,00:01:49.8910000,23:56:10.9080000,0.85131,0.90446,0.82866,0.90096,432381.88726227,379,ADA,USD
2022-02-26,00:09:48.2920000,23:40:07.4650000,0.90857,0.925,0.88526,0.8869,107622.24632786,122,ADA,USD
2022-02-27,00:26:05.2330000,23:59:19.7730000,0.87854,0.91526,0.834,0.85629,401615.27287007,261,ADA,USD
2022-02-28,00:13:05.5150000,23:45:14.8530000,0.85735,0.96995,0.844,0.95632,279501.960507,244,ADA,USD
2022-03-01,00:02:32.2370000,23:18:22.0380000,0.97,1.00884,0.95,0.95888,303865.94176903,215,ADA,USD
2022-03-02,00:01:58.0580000,23:30:04.3540000,0.95888,0.97076,0.93,0.94275,240234.24190772,169,ADA,USD
2022-03-03,00:23:18.3850000,23:37:28.5200000,0.94104,0.94104,0.88506,0.9033,481542.05850125,302,ADA,USD
2022-03-04,00:06:35.0940000,23:22:52.3090000,0.9,0.9,0.82735,0.84156,256930.47060649,186,ADA,USD
2022-03-05,00:07:24.8670000,21:58:31.1390000,0.83359,0.88051,0.82066,0.86397,377157.93375739,223,ADA,USD
2022-03-06,03:35:25.6590000,23:51:07.2880000,0.86066,0.86066,0.82314,0.82493,282042.74559787,156,ADA,USD
2022-03-07,00:08:02.6920000,23:48:16.8340000,0.815,0.84647,0.78,0.7939,1089940.34962844,359,ADA,USD
2022-03-08,01:48:55.7190000,23:04:07.5900000,0.80454,0.82032,0.78942,0.79773,114244.71035255,168,ADA,USD
2022-03-09,00:57:33.2840000,23:55:19.6430000,0.80578,0.85892,0.80578,0.85018,176916.60756758,154,ADA,USD
2022-03-10,00:04:55.4410000,23:38:37.3960000,0.84993,0.85293,0.78721,0.80756,243841.64855336,213,ADA,USD
2022-03-11,00:30:27.1260000,23:45:15.8230000,0.79977,0.81953,0.7854,0.79113,614426.17608262,233,ADA,USD
2022-03-12,01:15:50.3920000,23:43:10.2250000,0.79599,0.79925,0.78968,0.7898,106258.43703712,71,ADA,USD
2022-03-13,01:45:02.1920000,23:06:49.1240000,0.7959,0.81644,0.781,0.78868,211764.67799585,118,ADA,USD
2022-03-14,00:13:43.0470000,23:45:54.8110000,0.78003,0.81168,0.77769,0.80172,239546.50025596,183,ADA,USD
2022-03-15,00:02:58.2060000,23:41:24.7060000,0.80553,0.815,0.7839,0.80127,494304.84413995,267,ADA,USD
2022-03-16,00:36:02.5810000,23:28:34.1670000,0.79986,0.83855,0.79479,0.83855,686193.63628816,447,ADA,USD
2022-03-17,00:02:20.5200000,23:47:48.0140000,0.8414,0.85591,0.8295,0.83657,153123.0610412,200,ADA,USD
2022-03-18,00:11:56.0340000,21:41:42.6710000,0.83148,0.85914,0.82244,0.85096,478372.09043794,177,ADA,USD
2022-03-19,00:57:31.8570000,23:58:48.8830000,0.8606,0.91244,0.85938,0.90192,135357.94067129,161,ADA,USD
2022-03-20,00:01:34.7620000,23:57:15.8630000,0.90483,0.91011,0.86509,0.87578,81474.17226817,120,ADA,USD
2022-03-21,00:06:20.1290000,23:33:06.3780000,0.88178,0.92952,0.86578,0.91183,569373.18761376,276,ADA,USD
2022-03-22,00:03:09.1200000,23:55:58.2160000,0.91662,0.98672,0.90881,0.97696,282689.09686127,293,ADA,USD
2022-03-23,00:02:50.0950000,23:56:01.5310000,0.97602,1.10902,0.96179,1.10902,452926.05538981,414,ADA,USD
2022-03-24,00:01:51.6680000,23:51:45.8310000,1.11127,1.19137,1.08183,1.12828,460320.124485,502,ADA,USD
2022-03-25,00:11:36.2540000,23:48:13.5280000,1.12219,1.16422,1.07309,1.10057,506818.98626378,458,ADA,USD
2022-03-26,00:02:38.2830000,23:59:13.3640000,1.09194,1.1582,1.09058,1.15219,73664.94756841,127,ADA,USD
2022-03-27,00:58:08.4600000,23:57:49.2830000,1.15435,1.18715,1.10836,1.18244,130159.41297609,182,ADA,USD
2022-03-28,00:05:01.7600000,23:54:17.9420000,1.17704,1.24541,1.16,1.16,628526.56457815,577,ADA,USD
2022-03-29,00:17:42.6630000,23:54:36.8390000,1.18099,1.2398,1.17521,1.19265,133583.748369,165,ADA,USD
2022-03-30,00:00:22.3040000,23:32:40.2200000,1.19084,1.21445,1.17142,1.19688,101619.19617077,107,ADA,USD
2022-03-31,00:09:54.6300000,23:53:16.7460000,1.18736,1.2258,1.13251,1.14208,274209.72409714,286,ADA,USD
2022-04-01,00:02:48.7030000,23:59:52.8820000,1.14037,1.1744,1.10979,1.16496,210966.61601463,217,ADA,USD
2022-04-02,00:02:26.6250000,23:51:06.0690000,1.16373,1.1899,1.15414,1.15552,74751.78332432,98,ADA,USD
2022-04-03,00:07:00.6830000,23:30:39.2790000,1.15702,1.19729,1.14769,1.18935,97797.03026436,102,ADA,USD
2022-04-04,00:26:34.5750000,23:36:43.1400000,1.1668,1.2413,1.16384,1.21195,223292.02488489,269,ADA,USD
2022-04-05,00:48:32.4760000,23:57:27.7830000,1.21377,1.21704,1.16947,1.17142,138448.15950104,118,ADA,USD
2022-04-06,00:10:15.2390000,23:54:54.8490000,1.15951,1.15951,1.04777,1.04777,254286.01412728,237,ADA,USD
2022-04-07,00:05:36.6450000,23:55:50.8550000,1.06,1.1,1.045,1.09059,95780.44329626,129,ADA,USD
2022-04-08,01:04:01.1680000,23:59:29.6860000,1.08411,1.09744,1.02,1.02305,479974.8410741,301,ADA,USD
2022-04-09,00:02:27.2360000,23:36:09.5660000,1.02787,1.04237,1.02507,1.04237,437322.60081559,315,ADA,USD
2022-04-10,01:01:54.1140000,23:42:37.7330000,1.04155,1.06901,1.03,1.03407,100922.31663607,116,ADA,USD
2022-04-11,00:08:45.8140000,23:54:57.0880000,1.02069,1.03044,0.91806,0.91866,617236.14092031,1046,ADA,USD
2022-04-12,00:05:52.4180000,23:39:53.3720000,0.925,0.98059,0.91774,0.955,448162.46511197,318,ADA,USD
2022-04-13,00:02:33.8660000,23:59:44.1900000,0.95334,0.98012,0.93609,0.97478,438106.36972285,255,ADA,USD
2022-04-14,00:31:23.9590000,23:51:55.3520000,0.97353,0.98114,0.92342,0.93072,351946.55074572,296,ADA,USD
2022-04-15,00:15:06.8750000,22:50:53.7320000,0.93264,0.95879,0.93119,0.95175,147964.91915793,152,ADA,USD
2022-04-16,00:44:58.0070000,23:11:22.3400000,0.9549,0.95779,0.94041,0.95473,99974.91605912,56,ADA,USD
2022-04-17,03:21:59.6980000,23:41:29.6050000,0.94334,0.95781,0.91419,0.91419,21737.81794485,31,ADA,USD
2022-04-18,02:26:39.0610000,23:48:38.7560000,0.9243,0.94021,0.87745,0.93639,319730.1109774,218,ADA,USD
2022-04-19,00:03:11.6430000,22:14:47.5730000,0.94025,0.9521,0.92756,0.9521,174404.95300717,117,ADA,USD
2022-04-20,00:02:11.1980000,21:54:39.5310000,0.94977,0.97457,0.935,0.94074,116991.20740478,134,ADA,USD
2022-04-21,00:05:43.8510000,23:20:07.4920000,0.938,0.97,0.90132,0.90569,147317.94964156,145,ADA,USD
2022-04-22,00:03:07.0170000,23:24:53.5520000,0.90804,0.92491,0.8948,0.90719,251463.65343128,191,ADA,USD
2022-04-23,01:57:50.4880000,23:54:37.6590000,0.90273,0.90571,0.88294,0.88895,154862.74771171,65,ADA,USD
2022-04-24,00:03:08.5570000,23:38:34.2410000,0.88846,0.89867,0.8777,0.88504,118613.6039524,105,ADA,USD
2022-04-25,00:09:07.5740000,22:47:50.3560000,0.8834,0.90275,0.58,0.90275,650438.21259673,400,ADA,USD
2022-04-26,00:04:32.7860000,23:52:49.0950000,0.89736,0.89803,0.82381,0.82653,275385.28608272,180,ADA,USD
2022-04-27,00:08:50.8370000,23:36:16.5650000,0.8271,0.85437,0.82009,0.84085,425099.97762329,240,ADA,USD
2022-04-28,05:22:48.8070000,22:28:53.3550000,0.83949,0.85079,0.83099,0.84058,98861.0657424,76,ADA,USD
2022-04-29,05:50:17.1870000,22:10:32.9240000,0.83308,0.83888,0.79,0.80343,236090.32875472,195,ADA,USD
2022-04-30,00:03:19.1890000,23:55:20.1120000,0.80391,0.81591,0.74002,0.75493,386038.97169668,282,ADA,USD
2022-05-01,00:02:04.3510000,23:09:36.9160000,0.75768,0.7968,0.75562,0.78626,380210.75706997,208,ADA,USD
2022-05-02,00:15:25.9370000,22:19:54.9320000,0.79032,0.79393,0.76572,0.78717,184503.05956557,188,ADA,USD
2022-05-03,00:43:39.9950000,23:25:00.2140000,0.77764,0.79754,0.76174,0.76789,586089.65961086,333,ADA,USD
2022-05-04,03:40:38.9440000,23:26:45.0750000,0.78277,0.89616,0.77697,0.89391,601748.42930201,236,ADA,USD
2022-05-05,00:00:21.7130000,23:20:59.7390000,0.89989,0.90232,0.77742,0.79057,714991.41032664,452,ADA,USD
2022-05-06,00:08:54.0230000,21:05:24.7660000,0.78996,0.79505,0.76999,0.78669,121849.55839416,91,ADA,USD
2022-05-07,00:02:56.3760000,23:26:07.6230000,0.78084,0.78459,0.74507,0.76586,237412.58403474,108,ADA,USD
2022-05-08,00:37:55.9000000,22:03:50.8940000,0.76029,0.76029,0.72732,0.75056,667875.27608136,313,ADA,USD
2022-05-09,00:01:39.6780000,23:58:44.6380000,0.74376,0.7487,0.59889,0.59889,1507957.55969498,596,ADA,USD
2022-05-10,00:11:33.9600000,23:52:38.0730000,0.60007,0.69876,0.58788,0.62708,960071.07094852,420,ADA,USD
2022-05-11,00:02:17.9560000,23:37:08.3760000,0.63073,0.65543,0.47655,0.51216,1513747.343465,705,ADA,USD
2022-05-12,00:11:24.6190000,23:43:05.1040000,0.51358,0.54054,0.39,0.47653,1207589.96742593,540,ADA,USD
2022-05-13,00:05:52.6680000,23:06:56.5370000,0.47135,0.60492,0.46928,0.53342,1324971.09446429,526,ADA,USD
2022-05-14,00:43:59.1750000,23:45:53.5350000,0.53738,0.55001,0.49101,0.53669,576362.41519295,231,ADA,USD
2022-05-15,00:27:53.8460000,23:35:31.0620000,0.53757,0.595,0.52,0.59201,395675.36058018,152,ADA,USD
2022-05-16,00:51:12.6050000,23:45:48.7180000,0.599,0.60471,0.5463,0.5512,342579.9503706,148,ADA,USD
2022-05-17,01:29:16.2830000,22:36:48.1660000,0.55637,0.5958,0.55128,0.57388,190901.17398825,208,ADA,USD
2022-05-18,00:32:01.3220000,22:22:21.6970000,0.58075,0.58075,0.519,0.53,154737.71780348,188,ADA,USD
2022-05-19,00:00:27.2450000,23:53:36.5970000,0.50788,0.54437,0.49446,0.53223,581205.39483668,182,ADA,USD
2022-05-20,00:16:42.5190000,23:45:09.6710000,0.52927,0.54473,0.50141,0.51646,545288.75417142,162,ADA,USD
2022-05-21,01:29:07.2580000,21:56:27.1230000,0.51011,0.53502,0.51011,0.52353,99067.32806669,53,ADA,USD
2022-05-22,07:10:32.4090000,23:32:46.8340000,0.52866,0.54594,0.52866,0.54386,220666.42173037,287,ADA,USD
2022-05-23,00:01:34.7490000,23:20:52.4510000,0.5404,0.5566,0.508,0.508,499368.44604517,301,ADA,USD
2022-05-24,00:14:25.2490000,23:17:18.2800000,0.51538,0.52374,0.49427,0.52374,235682.75362472,251,ADA,USD
2022-05-25,02:49:15.5220000,21:51:04.9460000,0.5288,0.53142,0.50886,0.51626,233290.23621986,84,ADA,USD
2022-05-26,00:12:16.6080000,23:45:45.4000000,0.51818,0.51818,0.46687,0.48193,374981.69266126,265,ADA,USD
2022-05-27,01:06:41.9480000,22:58:56.0560000,0.47099,0.47306,0.44594,0.45907,538846.65409387,207,ADA,USD
2022-05-28,00:47:47.9200000,22:55:00.1110000,0.4602,0.46613,0.44883,0.46209,197692.29659836,49,ADA,USD
2022-05-29,01:00:38.1920000,23:49:41.5350000,0.46402,0.4816,0.45728,0.48024,432514.59285709,93,ADA,USD
2022-05-30,00:26:44.8900000,23:42:10.0630000,0.48128,0.57209,0.47799,0.57195,523397.74087825,183,ADA,USD
2022-05-31,00:01:11.1260000,23:50:57.1190000,0.56869,0.68119,0.56869,0.63,657128.187255,386,ADA,USD
2022-06-01,00:01:48.4410000,23:51:03.1510000,0.62193,0.63,0.54044,0.55903,797508.60062168,384,ADA,USD
2022-06-02,00:09:07.7560000,23:32:12.9370000,0.56196,0.59769,0.54952,0.58744,346961.81659579,408,ADA,USD
2022-06-03,00:01:06.0240000,23:38:14.3970000,0.58605,0.60169,0.53827,0.55606,311855.31674391,590,ADA,USD
2022-06-04,00:09:32.0510000,23:22:46.7580000,0.55887,0.57082,0.54656,0.56306,59357.93739249,184,ADA,USD
2022-06-05,00:22:42.8030000,23:23:08.8100000,0.56573,0.57925,0.55625,0.57112,81921.77157752,119,ADA,USD
2022-06-06,00:48:02.9540000,23:54:44.6240000,0.57663,0.64336,0.57663,0.60806,374304.52506397,269,ADA,USD
2022-06-07,00:25:16.0000000,23:49:53.7600000,0.58952,0.64402,0.57445,0.61618,340942.26849733,226,ADA,USD
2022-06-08,00:27:04.5160000,23:49:39.4650000,0.62079,0.66615,0.62079,0.64205,303006.39892926,217,ADA,USD
2022-06-09,00:01:09.4030000,23:16:06.2040000,0.64149,0.654,0.629,0.6296,185157.13467812,119,ADA,USD
2022-06-10,00:15:27.8690000,23:47:35.6760000,0.62506,0.63499,0.57161,0.57453,577747.69793595,325,ADA,USD
2022-06-11,00:08:40.2350000,23:38:38.8610000,0.5755,0.61296,0.54625,0.5504,394412.09042539,255,ADA,USD
2022-06-12,00:12:29.7900000,23:59:20.0800000,0.55934,0.55934,0.48948,0.48948,386102.75205765,334,ADA,USD
2022-06-13,00:04:14.4930000,23:26:33.9510000,0.49314,0.49604,0.43949,0.45336,1892322.73599315,953,ADA,USD
2022-06-14,00:50:31.3300000,23:40:24.7780000,0.45781,0.51701,0.43883,0.4855,831254.74023277,286,ADA,USD
2022-06-15,00:45:20.7060000,23:42:33.1810000,0.48571,0.53633,0.448,0.52618,1661173.52858405,687,ADA,USD
2022-06-16,00:02:28.6620000,23:16:25.3300000,0.53902,0.54262,0.46879,0.46879,379374.6126206,374,ADA,USD
2022-06-17,00:11:23.0350000,23:00:37.1420000,0.47946,0.50228,0.47371,0.4861,136444.2746728,135,ADA,USD
2022-06-18,00:55:46.6350000,23:44:51.5220000,0.4899,0.4899,0.4207,0.45415,1121169.73616258,308,ADA,USD
2022-06-19,01:05:26.7580000,23:30:03.0810000,0.44996,0.487,0.43672,0.4792,266171.94189396,149,ADA,USD
2022-06-20,00:04:14.2630000,23:35:12.1810000,0.48111,0.50819,0.46152,0.49123,399185.44334071,201,ADA,USD
2022-06-21,00:00:44.5350000,23:59:37.8900000,0.48957,0.51061,0.47561,0.48031,558528.06825487,326,ADA,USD
2022-06-22,00:03:19.3010000,23:34:22.6790000,0.47834,0.47874,0.45807,0.45888,177278.10565312,179,ADA,USD
2022-06-23,00:03:24.3130000,23:46:28.0780000,0.45624,0.48224,0.45572,0.4803,407396.4524872,173,ADA,USD
2022-06-24,00:03:56.2370000,23:08:01.7460000,0.47966,0.50721,0.4767,0.49974,194237.95297226,292,ADA,USD
2022-06-25,00:38:48.1120000,23:10:50.9710000,0.49567,0.50719,0.48191,0.49859,514981.34003395,124,ADA,USD
2022-06-26,00:29:28.3860000,23:41:42.8710000,0.49636,0.52445,0.48938,0.48962,238186.66341367,153,ADA,USD
2022-06-27,00:03:22.2760000,22:06:40.1610000,0.48831,0.50633,0.47884,0.48816,402357.62924891,98,ADA,USD
2022-06-28,00:51:33.2250000,23:18:43.8250000,0.48147,0.49581,0.46945,0.46945,349317.37888793,184,ADA,USD
2022-06-29,00:12:51.3150000,23:35:56.2660000,0.4666,0.47486,0.4585,0.46442,70384.779104,77,ADA,USD
2022-06-30,00:19:27.5600000,23:59:36.8930000,0.46257,0.46395,0.43527,0.4597,608061.52623374,400,ADA,USD
2022-07-01,00:14:23.0070000,22:25:57.2830000,0.46038,0.4714,0.44371,0.44927,235814.51736051,128,ADA,USD
2022-07-02,00:09:18.1710000,22:56:49.7310000,0.44973,0.45973,0.44235,0.45763,110771.91626769,49,ADA,USD
2022-07-03,00:52:27.0310000,23:33:54.4640000,0.45237,0.4593,0.4443,0.45534,57392.50737892,59,ADA,USD
2022-07-04,00:00:58.8190000,23:56:43.0630000,0.45472,0.47475,0.44465,0.46935,248190.33802467,185,ADA,USD
2022-07-05,00:14:35.3270000,23:56:09.2060000,0.47055,0.47072,0.445,0.45683,397491.64475025,148,ADA,USD
2022-07-06,00:54:20.7170000,23:24:53.6490000,0.45734,0.46272,0.44662,0.46124,318626.59697341,106,ADA,USD
2022-07-07,00:13:00.8950000,23:38:27.9290000,0.46208,0.4822,0.46208,0.47777,334022.93346084,137,ADA,USD
2022-07-08,00:28:06.4970000,22:55:51.8530000,0.47747,0.5,0.46521,0.46949,1219687.14802899,327,ADA,USD
2022-07-09,02:47:24.2550000,23:33:23.8340000,0.47025,0.48346,0.469,0.4791,168055.38821574,88,ADA,USD
2022-07-10,00:16:55.8630000,23:54:30.1110000,0.47616,0.47616,0.45658,0.46258,188190.76828306,70,ADA,USD
2022-07-11,00:08:03.5460000,23:43:22.0870000,0.46069,0.46149,0.43195,0.43511,401086.84324727,191,ADA,USD
2022-07-12,00:51:09.0100000,23:52:39.3390000,0.4359,0.4391,0.41621,0.41626,362167.22654995,123,ADA,USD
2022-07-13,00:20:36.1720000,23:52:25.5570000,0.41749,0.43995,0.40553,0.4379,327822.19732441,252,ADA,USD
2022-07-14,00:09:09.9160000,23:45:09.2820000,0.43692,0.44483,0.41682,0.44173,189146.69004555,194,ADA,USD
2022-07-15,00:44:13.7100000,23:44:21.5150000,0.43641,0.45351,0.43303,0.44246,559209.62983098,266,ADA,USD
2022-07-16,00:11:20.6840000,23:33:04.3340000,0.44214,0.45776,0.43414,0.45776,553343.46170972,138,ADA,USD
2022-07-17,00:16:36.8630000,23:27:44.8320000,0.45832,0.46464,0.44317,0.45202,571255.71505987,181,ADA,USD
2022-07-18,00:00:49.2260000,23:58:48.2040000,0.44755,0.4975,0.44616,0.49301,1209974.87858216,515,ADA,USD
2022-07-19,00:01:31.9820000,23:58:18.1560000,0.4889,0.52477,0.47558,0.51583,692610.74513481,377,ADA,USD
2022-07-20,00:00:05.3040000,22:54:16.3580000,0.51566,0.5466,0.48389,0.495,1124594.12959801,437,ADA,USD
2022-07-21,00:03:12.1070000,23:14:24.1590000,0.48994,0.50095,0.47658,0.49989,334373.4224075,256,ADA,USD
2022-07-22,00:19:08.7760000,23:47:17.2450000,0.5015,0.51162,0.47869,0.48174,750017.57708423,374,ADA,USD
2022-07-23,00:13:56.9980000,23:56:04.1950000,0.4833,0.51794,0.47419,0.51794,701589.15155683,362,ADA,USD
2022-07-24,00:06:22.8140000,23:50:56.7790000,0.51942,0.53227,0.51137,0.51506,196139.45031661,146,ADA,USD
2022-07-25,00:00:24.4680000,23:56:11.9950000,0.51237,0.5137,0.47532,0.47532,813082.65944943,236,ADA,USD
2022-07-26,00:17:42.2820000,23:45:12.3910000,0.4728,0.47327,0.4515,0.46597,820267.08339226,194,ADA,USD
2022-07-27,00:31:39.6050000,23:52:16.2450000,0.46538,0.51098,0.46337,0.50891,229263.88691776,142,ADA,USD
2022-07-28,00:00:50.1380000,22:47:17.1030000,0.51243,0.52447,0.4905,0.51671,254814.99320687,184,ADA,USD
2022-07-29,00:20:25.6260000,22:49:51.3810000,0.51066,0.54444,0.51066,0.53318,395273.00483299,286,ADA,USD
2022-07-30,00:05:59.3350000,20:51:29.3690000,0.52418,0.55,0.50968,0.53237,330676.41837184,137,ADA,USD
2022-07-31,04:26:34.6970000,23:08:14.1300000,0.53338,0.541,0.5149,0.5149,373230.27546561,93,ADA,USD
2022-08-01,01:03:55.9500000,23:01:15.7590000,0.52202,0.52381,0.50195,0.51161,248301.07847905,154,ADA,USD
2022-08-02,00:48:14.9610000,23:58:28.4270000,0.50879,0.51078,0.49033,0.49649,48771.48199738,60,ADA,USD
2022-08-03,00:06:10.2160000,23:55:12.6230000,0.49574,0.51648,0.4901,0.50115,678008.50981029,175,ADA,USD
2022-08-04,00:11:49.4410000,22:53:32.0750000,0.5017,0.50999,0.49383,0.4994,239674.8138483,111,ADA,USD
2022-08-05,00:00:46.9510000,22:36:27.0950000,0.49944,0.51725,0.49944,0.51519,461506.9272227,130,ADA,USD
2022-08-06,00:56:14.3450000,23:47:38.9550000,0.51665,0.52239,0.51111,0.51111,47888.59431548,54,ADA,USD
2022-08-07,00:54:37.7370000,23:21:23.4040000,0.51,0.535,0.51,0.52603,329030.82735382,80,ADA,USD
2022-08-08,00:03:56.8020000,21:44:05.4430000,0.52654,0.54693,0.52654,0.53521,630801.75131857,165,ADA,USD
2022-08-09,00:10:08.4110000,23:57:15.9870000,0.53528,0.53644,0.50817,0.5133,662360.60051953,187,ADA,USD
2022-08-10,00:36:33.0050000,23:27:46.6140000,0.50819,0.53864,0.50373,0.53532,751080.18430354,227,ADA,USD
2022-08-11,00:03:04.6230000,22:41:01.3840000,0.53975,0.54708,0.53222,0.53415,827512.30422703,186,ADA,USD
2022-08-12,00:14:21.9720000,23:27:08.9100000,0.525,0.54209,0.521,0.54125,162053.42269706,102,ADA,USD
2022-08-13,01:32:55.8880000,22:36:35.0380000,0.53896,0.56725,0.53896,0.56099,660141.60215334,183,ADA,USD
2022-08-14,00:08:29.0620000,23:43:28.8530000,0.55837,0.59384,0.55837,0.57054,217573.0747111,147,ADA,USD
2022-08-15,00:06:25.6080000,23:48:00.4680000,0.56843,0.57817,0.54535,0.5521,228270.25925506,124,ADA,USD
2022-08-16,00:11:01.6540000,23:51:35.4390000,0.55367,0.57028,0.55,0.55733,348352.22371266,156,ADA,USD
2022-08-17,00:38:07.5170000,23:10:55.4940000,0.5609,0.58209,0.53106,0.53264,949363.91235402,320,ADA,USD
2022-08-18,03:43:54.5460000,23:32:15.5050000,0.53841,0.54186,0.50854,0.51329,135010.07369739,69,ADA,USD
2022-08-19,00:21:27.6800000,23:17:18.3560000,0.50628,0.50628,0.45,0.45153,474471.55816674,388,ADA,USD
