date,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,symbol,currency
2022-08-27,00:12:17.7570000,23:51:57.1560000,0.551,0.562,0.538,0.55,140032.83010626,209,GLMR,USD
2022-08-28,00:02:47.3050000,23:57:37.2150000,0.549,0.556,0.525,0.525,69421.20386728,98,GLMR,USD
2022-08-29,00:02:46.9530000,23:48:20.3140000,0.529,0.555,0.527,0.553,85440.87018994,171,GLMR,USD
2022-08-30,00:27:47.2690000,23:36:47.7750000,0.551,0.559,0.515,0.519,227650.61260465,208,GLMR,USD
2022-08-31,00:09:18.3620000,23:59:55.4790000,0.523,0.535,0.514,0.528,61013.57035635,154,GLMR,USD
2022-09-01,00:00:47.6350000,23:16:23.1260000,0.526,0.53,0.512,0.527,130792.5963276,181,GLMR,USD
2022-09-02,00:05:24.1100000,23:07:43.0050000,0.526,0.566,0.521,0.538,248528.99631881,227,GLMR,USD
2022-09-03,01:25:05.9920000,22:36:56.5160000,0.532,0.532,0.521,0.527,47041.75018222,89,GLMR,USD
2022-09-04,01:17:28.2620000,23:47:34.6320000,0.525,0.528,0.518,0.528,37536.76873799,82,GLMR,USD
2022-09-05,00:19:29.5520000,23:47:31.0720000,0.523,0.525,0.512,0.522,53844.11425545,89,GLMR,USD
2022-09-06,00:54:56.2860000,23:55:49.7700000,0.525,0.526,0.475,0.475,101400.80623509,209,GLMR,USD
2022-09-07,00:04:40.9400000,23:54:14.0190000,0.476,0.505,0.47,0.499,89614.7772498,163,GLMR,USD
2022-09-08,01:42:11.5880000,23:38:29.3840000,0.493,0.504,0.481,0.501,561335.44995944,324,GLMR,USD
2022-09-09,00:16:23.2230000,23:59:37.4810000,0.501,0.626,0.5,0.561,720906.85544905,774,GLMR,USD
2022-09-10,00:04:05.2250000,23:35:07.1780000,0.564,0.606,0.544,0.568,342696.08101744,593,GLMR,USD
2022-09-11,01:43:05.5860000,23:42:15.1350000,0.566,0.606,0.562,0.595,270024.11483437,406,GLMR,USD
2022-09-12,00:01:45.9320000,23:19:16.7720000,0.594,0.627,0.567,0.569,332638.69310712,454,GLMR,USD
2022-09-13,00:25:03.6290000,23:41:51.1320000,0.56,0.571,0.516,0.52,361059.55946616,474,GLMR,USD
2022-09-14,00:26:59.8600000,23:43:22.0110000,0.519,0.524,0.494,0.513,299495.58521484,316,GLMR,USD
2022-09-15,00:00:12.6220000,23:52:40.3170000,0.513,0.513,0.485,0.485,92313.03507251,175,GLMR,USD
2022-09-16,00:07:09.3510000,23:21:02.4450000,0.483,0.496,0.476,0.489,78011.29797641,176,GLMR,USD
2022-09-17,00:07:58.6000000,23:59:30.9240000,0.492,0.532,0.492,0.516,243210.70798435,335,GLMR,USD
2022-09-18,00:09:52.1350000,23:57:39.3940000,0.513,0.522,0.473,0.473,181993.21003937,297,GLMR,USD
2022-09-19,00:08:34.5470000,23:45:51.1540000,0.475,0.484,0.454,0.473,186104.09874961,236,GLMR,USD
2022-09-20,00:20:59.7580000,23:54:57.5050000,0.469,0.479,0.457,0.457,237590.54216867,246,GLMR,USD
2022-09-21,00:18:47.1090000,23:34:24.7410000,0.456,0.475,0.439,0.445,304377.95759162,305,GLMR,USD
2022-09-22,00:19:41.7800000,23:49:00.6450000,0.441,0.473,0.44,0.47,136217.3348162,127,GLMR,USD
2022-09-23,00:40:41.1180000,23:49:43.5660000,0.47,0.473,0.448,0.467,51224.36241474,73,GLMR,USD
2022-09-24,04:37:22.5660000,23:46:55.0800000,0.463,0.467,0.451,0.451,48025.61207675,102,GLMR,USD
2022-09-25,00:46:32.0820000,23:55:15.1150000,0.455,0.487,0.453,0.465,211945.56332624,239,GLMR,USD
2022-09-26,00:11:45.4870000,23:53:02.3810000,0.466,0.482,0.447,0.468,82322.82059233,146,GLMR,USD
2022-09-27,00:11:24.1890000,23:40:41.2230000,0.468,0.487,0.452,0.461,207239.19263623,243,GLMR,USD
2022-09-28,00:17:43.4320000,23:37:22.5850000,0.462,0.462,0.441,0.453,54097.29828338,114,GLMR,USD
2022-09-29,00:08:06.8870000,21:54:52.5360000,0.458,0.471,0.445,0.454,156379.61972889,197,GLMR,USD
2022-09-30,01:50:31.2130000,23:48:27.9970000,0.451,0.458,0.424,0.444,103732.00106724,179,GLMR,USD
2022-10-01,02:12:15.4110000,23:59:22.2340000,0.444,0.481,0.441,0.47,217359.82315079,249,GLMR,USD
2022-10-02,00:02:31.8220000,23:06:34.8500000,0.474,0.484,0.448,0.448,235291.77021856,232,GLMR,USD
2022-10-03,01:33:46.4050000,23:49:26.8850000,0.454,0.464,0.44,0.46,98926.66916934,193,GLMR,USD
2022-10-04,00:16:27.1050000,20:58:43.1450000,0.46,0.62,0.455,0.476,150633.25040961,188,GLMR,USD
