date,predicted_price_close,actual_price_close,percent_error
2022-10-05,0.4881324752610755,0.42938,13.683095454160771
2022-10-06,0.4565529594939654,0.42895,6.435006293033083
2022-10-07,0.482031641255003,0.42426,13.61703701857421
2022-10-08,0.4374387840465134,0.42223,3.602014079178026
2022-10-09,0.430171188335061,0.4222,1.888012395798436
2022-10-10,0.4543865594697964,0.40067,13.406683672297993
2022-10-11,0.4488757808551909,0.38912,15.356645984578252
