date,predicted_price_close,actual_price_close
2022-10-05,0.4881324752610755,0.42938
2022-10-06,0.4565529594939654,0.42895
2022-10-07,0.482031641255003,0.42426
2022-10-08,0.4374387840465134,0.42223
2022-10-09,0.430171188335061,0.4222
2022-10-10,0.4543865594697964,0.40067
2022-10-11,0.4488757808551909,0.38912
