date,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,symbol,currency
2022-03-29,00:00:14.8560000,23:59:58.5590000,3335.33,3483.98,3332.98,3401.94,11511.0119023,11040,ETH,USD
2022-03-30,00:01:04.0010000,23:59:44.0900000,3401.8,3448.63,3335.0,3386.7,6077.7600162,8386,ETH,USD
2022-03-31,00:00:07.5750000,23:59:27.4750000,3387.15,3446.31,3262.29,3281.76,13380.936158,10070,ETH,USD
2022-04-01,00:00:18.6840000,23:59:37.4310000,3284.4,3482.0,3210.91,3457.98,15345.43386474,11091,ETH,USD
2022-04-02,00:00:12.5930000,23:59:46.1110000,3457.58,3532.32,3429.24,3443.62,5031.72054544,6372,ETH,USD
2022-04-03,00:00:21.7250000,23:58:41.1530000,3446.53,3582.16,3413.65,3520.35,4060.25383044,5683,ETH,USD
2022-04-04,00:00:31.4770000,23:58:35.2930000,3519.65,3548.29,3408.39,3522.06,8860.55759263,15707,ETH,USD
2022-04-05,00:00:30.8260000,23:59:37.1060000,3519.48,3553.15,3384.59,3405.72,8584.60627068,11768,ETH,USD
2022-04-06,00:00:14.0560000,23:59:43.4880000,3406.11,3406.11,3163.21,3168.93,23945.51114336,16143,ETH,USD
2022-04-07,00:00:01.6220000,23:59:40.2770000,3167.97,3270.97,3142.73,3229.91,9793.38566071,9822,ETH,USD
2022-04-08,00:00:10.5130000,23:59:59.6830000,3227.17,3314.13,3174.88,3193.19,7356.72076341,8597,ETH,USD
2022-04-09,00:00:03.0120000,23:59:59.1600000,3193.49,3269.86,3182.73,3260.27,2397.90614447,6093,ETH,USD
2022-04-10,00:01:00.1790000,23:59:58.9870000,3262.26,3308.51,3193.91,3202.37,2912.09222468,5869,ETH,USD
2022-04-11,00:00:15.8200000,23:59:52.2960000,3203.04,3215.21,2947.91,2979.58,30222.65780084,18174,ETH,USD
2022-04-12,00:00:35.1590000,23:59:55.5810000,2984.4,3090.0,2951.48,3029.73,18256.32719419,15751,ETH,USD
2022-04-13,00:00:03.6380000,23:59:54.5200000,3029.73,3130.0,2996.7,3117.99,9616.40797105,12227,ETH,USD
2022-04-14,00:00:12.1610000,23:58:22.7590000,3119.54,3145.02,2977.0,3022.26,8930.95516158,19303,ETH,USD
2022-04-15,00:00:17.2550000,23:59:53.6420000,3021.27,3061.23,2996.0,3041.54,3030.31444192,6377,ETH,USD
2022-04-16,00:01:59.5440000,23:59:24.1320000,3041.8,3083.37,3005.41,3060.95,1617.19539277,4287,ETH,USD
2022-04-17,00:02:38.3990000,23:58:20.5040000,3060.69,3082.28,2984.18,2988.57,2611.30164124,4711,ETH,USD
2022-04-18,00:00:39.0690000,23:58:01.8950000,2988.99,3070.93,2883.77,3057.57,11768.57984845,9842,ETH,USD
2022-04-19,00:00:13.6460000,23:59:40.0750000,3056.9,3131.21,3030.8,3102.66,10904.79614844,20324,ETH,USD
2022-04-20,00:00:12.9600000,23:59:58.0370000,3103.04,3168.41,3036.96,3077.49,10890.54089358,13227,ETH,USD
2022-04-21,00:00:22.2020000,23:59:53.1390000,3076.33,3180.21,2944.3,2984.82,10254.21310198,13571,ETH,USD
2022-04-22,00:00:31.8150000,23:59:47.8640000,2985.05,3033.26,2933.39,2963.42,12445.25917935,15090,ETH,USD
2022-04-23,00:00:03.1990000,23:59:38.3830000,2963.42,2978.66,2917.0,2933.34,3170.32439524,7998,ETH,USD
2022-04-24,00:01:02.1220000,23:59:52.8630000,2933.34,2967.2,2912.44,2922.49,2835.06068954,6034,ETH,USD
2022-04-25,00:00:21.9230000,23:59:32.0350000,2920.97,3025.99,2798.1,3005.7,16981.07961479,15359,ETH,USD
2022-04-26,00:00:36.3980000,23:58:30.3900000,3008.96,3036.92,2762.8,2811.08,17961.28746158,13947,ETH,USD
2022-04-27,00:00:06.1210000,23:59:44.1810000,2810.63,2920.23,2795.39,2890.68,16443.56042864,15070,ETH,USD
2022-04-28,00:00:00.6010000,23:59:49.7650000,2890.68,2981.07,2855.36,2937.5,9365.11203598,11250,ETH,USD
2022-04-29,00:00:18.5110000,23:59:47.3280000,2937.5,2946.84,2775.74,2818.05,14219.34360368,14867,ETH,USD
2022-04-30,00:00:29.5290000,23:59:58.3970000,2818.18,2841.87,2716.76,2728.08,3278.8061214,7257,ETH,USD
2022-05-01,00:00:00.4560000,23:59:51.5540000,2728.08,2847.66,2718.2,2826.82,5271.11168799,7119,ETH,USD
2022-05-02,00:00:10.9270000,23:59:19.0360000,2826.79,2882.73,2778.77,2856.35,8683.24524475,10469,ETH,USD
2022-05-03,00:01:15.4990000,23:59:09.7300000,2858.08,2862.02,2754.08,2780.17,5958.84558506,8736,ETH,USD
2022-05-04,00:00:37.6850000,23:59:38.7370000,2780.74,2967.49,2771.0,2939.83,10357.69377848,11992,ETH,USD
2022-05-05,00:01:01.9900000,23:59:47.4760000,2939.71,2953.84,2688.0,2747.44,15678.14141128,14817,ETH,USD
2022-05-06,00:00:18.7120000,23:59:47.5700000,2747.44,2756.76,2630.3,2693.1,9405.53243758,13709,ETH,USD
2022-05-07,00:00:26.3150000,23:59:57.5430000,2693.18,2701.76,2585.82,2635.9,4936.10073856,12187,ETH,USD
2022-05-08,00:00:21.3260000,23:59:04.1280000,2634.57,2640.03,2485.0,2522.67,10778.25941891,11785,ETH,USD
2022-05-09,00:00:20.3840000,23:59:58.7100000,2520.25,2528.99,2223.12,2232.06,35214.91817923,22398,ETH,USD
2022-05-10,00:00:13.1920000,23:59:51.8070000,2230.99,2456.66,2198.78,2342.12,39108.12405352,30740,ETH,USD
2022-05-11,00:00:20.1520000,23:59:56.3150000,2340.97,2450.0,1997.73,2075.77,49199.46893931,24103,ETH,USD
2022-05-12,00:00:19.5810000,23:59:52.8560000,2082.43,2182.58,1700.0,1950.45,52485.93083743,26968,ETH,USD
2022-05-13,00:00:12.2540000,23:59:37.3920000,1950.99,2145.21,1936.34,2007.45,27001.90704507,16698,ETH,USD
2022-05-14,00:00:11.5420000,23:59:54.2270000,2006.65,2065.95,1947.47,2054.23,6805.44865564,9077,ETH,USD
2022-05-15,00:00:30.2440000,23:59:53.0430000,2053.91,2165.49,1998.13,2143.09,6141.1475447,7277,ETH,USD
2022-05-16,00:00:01.9830000,23:59:58.4910000,2143.73,2143.73,1976.7,2020.84,17248.31244323,9986,ETH,USD
2022-05-17,00:00:27.5540000,23:59:57.9700000,2021.27,2120.94,2006.0,2089.36,15411.2389078,9476,ETH,USD
2022-05-18,00:00:29.0940000,23:59:45.8240000,2089.57,2108.09,1906.73,1911.22,13161.42818069,9897,ETH,USD
2022-05-19,00:00:07.9570000,23:59:55.4310000,1912.77,2037.78,1901.17,2017.85,13547.83230855,12603,ETH,USD
2022-05-20,00:00:13.8360000,23:59:45.8810000,2018.14,2062.65,1920.93,1957.09,10371.48203658,12228,ETH,USD
2022-05-21,00:00:05.5450000,23:59:24.0400000,1956.99,1988.23,1935.26,1973.24,3795.08159565,7652,ETH,USD
2022-05-22,00:01:00.7770000,23:59:25.5300000,1974.05,2053.71,1964.06,2040.72,7035.54159829,9623,ETH,USD
2022-05-23,00:00:24.3950000,23:59:44.4320000,2039.93,2085.0,1956.04,1971.35,13168.24937626,13005,ETH,USD
2022-05-24,00:00:25.7300000,23:59:51.1480000,1972.87,1991.58,1910.8,1978.13,7071.67874093,10422,ETH,USD
2022-05-25,00:00:54.5090000,23:59:57.0360000,1976.38,2019.63,1932.03,1941.5,8125.12405006,9435,ETH,USD
2022-05-26,00:00:03.0040000,23:59:50.2310000,1941.11,1964.06,1735.0,1791.38,20367.00827347,18287,ETH,USD
2022-05-27,00:00:03.2220000,23:59:39.6200000,1789.97,1819.49,1700.81,1722.9,26445.24582329,24458,ETH,USD
2022-05-28,00:00:17.6430000,23:59:52.1410000,1728.25,1806.82,1719.97,1790.98,9538.21631437,16884,ETH,USD
2022-05-29,00:00:10.6670000,23:58:48.8080000,1790.98,1825.0,1761.71,1811.84,9401.58990003,21159,ETH,USD
2022-05-30,00:00:24.2240000,23:59:47.8690000,1811.57,2011.54,1801.67,1996.74,20098.71665798,18987,ETH,USD
2022-05-31,00:00:14.9390000,23:59:51.9580000,1996.82,2015.24,1924.04,1940.55,15806.78380713,16481,ETH,USD
2022-06-01,00:00:18.7770000,23:59:47.8310000,1940.91,1970.79,1759.79,1817.05,12804.09709548,12745,ETH,USD
2022-06-02,00:00:13.0090000,23:59:37.9420000,1816.03,1851.7,1780.61,1832.68,12409.75467616,10697,ETH,USD
2022-06-03,00:00:06.5880000,23:59:23.8400000,1833.5,1842.87,1735.0,1773.9,9805.65107146,10842,ETH,USD
2022-06-04,00:00:21.8220000,23:59:58.2700000,1774.1,1814.02,1747.07,1803.2,4335.0350159,6661,ETH,USD
2022-06-05,00:00:01.7070000,23:59:54.4640000,1804.26,1828.88,1773.67,1804.98,5634.30982927,4322,ETH,USD
2022-06-06,00:00:17.7340000,23:59:50.5500000,1804.0,1917.63,1804.0,1859.06,18093.28517259,10187,ETH,USD
2022-06-07,00:00:14.4970000,23:59:59.4180000,1858.9,1874.03,1725.21,1812.24,15670.2897228,11698,ETH,USD
2022-06-08,00:00:11.9260000,23:59:56.2970000,1812.87,1837.9,1764.91,1790.41,10780.89578533,7929,ETH,USD
2022-06-09,00:00:13.0010000,23:59:24.0030000,1791.27,1831.35,1776.0,1787.13,7435.38138079,5795,ETH,USD
2022-06-10,00:00:19.9550000,23:58:49.3960000,1785.89,1803.14,1654.0,1660.55,17251.25814223,9972,ETH,USD
2022-06-11,00:01:24.6440000,23:59:50.6670000,1660.71,1680.33,1500.0,1530.3,24717.83066942,12550,ETH,USD
2022-06-12,00:00:13.0350000,23:59:30.3400000,1532.19,1543.02,1422.67,1432.9,22429.33907164,14073,ETH,USD
2022-06-13,00:00:07.7380000,23:59:53.5000000,1433.85,1453.12,1164.35,1208.7,102183.31659192,38947,ETH,USD
2022-06-14,00:00:36.9480000,23:59:56.6490000,1204.6,1266.25,1075.0,1205.58,76318.01201057,31940,ETH,USD
2022-06-15,00:00:10.0430000,23:59:59.8630000,1205.73,1246.3,1013.0,1237.23,71923.37452926,37085,ETH,USD
2022-06-16,00:00:02.8790000,23:59:46.6730000,1235.99,1255.55,1050.63,1067.6,24656.25250981,21897,ETH,USD
2022-06-17,00:00:04.8990000,23:59:10.1810000,1067.78,1115.88,1050.0,1084.42,15789.40989593,18412,ETH,USD
2022-06-18,00:00:14.6570000,23:59:10.5830000,1085.83,1096.43,880.0,996.28,65086.39235373,29257,ETH,USD
2022-06-19,00:00:09.3040000,23:59:54.6980000,994.63,1158.04,935.49,1127.33,31222.84877733,22455,ETH,USD
2022-06-20,00:00:04.6580000,23:59:41.3580000,1127.77,1169.5,1050.89,1127.51,22559.58288054,16552,ETH,USD
2022-06-21,00:00:13.2990000,23:59:20.5150000,1127.11,1193.0,1108.76,1124.54,40008.48119853,19478,ETH,USD
2022-06-22,00:00:00.5670000,23:59:40.3800000,1125.21,1128.46,1041.45,1048.32,21275.73710963,19142,ETH,USD
2022-06-23,00:00:31.9130000,23:59:58.3460000,1048.7,1153.48,1044.25,1143.97,20713.01584057,15511,ETH,USD
2022-06-24,00:00:10.3810000,23:59:58.8930000,1144.11,1244.27,1131.49,1224.72,17778.84444598,16509,ETH,USD
2022-06-25,00:00:23.1220000,23:59:22.3490000,1225.65,1255.79,1178.96,1241.83,14068.03133221,10414,ETH,USD
2022-06-26,00:00:00.1190000,23:59:08.2820000,1241.4,1281.43,1193.39,1197.95,11724.54449267,13132,ETH,USD
2022-06-27,00:00:14.3450000,23:59:49.6080000,1197.58,1237.91,1172.03,1190.21,8917.76909941,7958,ETH,USD
2022-06-28,00:00:12.6080000,23:59:07.7090000,1191.1,1236.88,1134.71,1142.52,40410.97195948,14224,ETH,USD
2022-06-29,00:00:14.0170000,23:59:54.6260000,1141.98,1154.28,1086.52,1098.46,12104.99505468,8808,ETH,USD
2022-06-30,00:00:11.8190000,23:59:56.1530000,1099.28,1105.05,996.12,1071.13,40965.90858732,21787,ETH,USD
2022-07-01,00:00:09.7160000,23:59:44.7090000,1070.1,1115.22,1032.63,1058.29,16647.53530127,12635,ETH,USD
2022-07-02,00:00:01.2090000,23:59:56.3250000,1058.83,1077.19,1026.52,1065.56,6049.7005739,6987,ETH,USD
2022-07-03,00:01:25.4200000,23:59:49.7020000,1065.62,1086.37,1039.16,1073.25,5740.5286667,7774,ETH,USD
2022-07-04,00:00:16.1950000,23:59:37.0110000,1073.68,1159.07,1044.17,1149.57,9856.96928786,8949,ETH,USD
2022-07-05,00:00:48.8580000,23:59:51.4670000,1150.12,1175.0,1075.0,1132.34,35244.51759124,13452,ETH,USD
2022-07-06,00:00:35.5880000,23:59:59.9340000,1131.94,1203.0,1110.55,1186.01,27725.68285363,12115,ETH,USD
2022-07-07,00:00:01.8400000,23:59:24.9260000,1186.01,1253.64,1162.94,1237.64,17966.2317718,13075,ETH,USD
2022-07-08,00:00:02.0710000,23:59:57.9730000,1237.74,1275.04,1192.27,1213.61,18300.67857507,10184,ETH,USD
2022-07-09,00:00:11.8430000,23:59:46.3070000,1212.94,1234.43,1203.81,1216.49,3288.6295416,4262,ETH,USD
2022-07-10,00:00:05.0940000,23:59:24.3720000,1216.84,1218.33,1152.24,1166.53,4367.40336794,4276,ETH,USD
2022-07-11,00:00:57.5440000,23:59:50.4550000,1166.35,1170.52,1091.1,1095.64,27224.61870487,8032,ETH,USD
2022-07-12,00:00:00.0360000,23:57:34.6480000,1095.75,1097.24,1032.93,1035.59,30451.23254013,9643,ETH,USD
2022-07-13,00:00:06.1020000,23:59:22.2500000,1037.83,1118.73,1005.27,1115.01,22012.26793675,10745,ETH,USD
2022-07-14,00:00:24.6410000,23:59:52.3120000,1112.58,1212.64,1068.04,1192.47,16453.16027375,10641,ETH,USD
2022-07-15,00:00:25.4790000,23:59:38.7090000,1191.54,1287.79,1180.81,1231.62,15775.45935646,9301,ETH,USD
2022-07-16,00:00:37.0550000,23:59:35.0340000,1231.1,1426.78,1192.01,1356.99,19302.01458135,10863,ETH,USD
2022-07-17,00:00:29.4990000,23:59:55.3950000,1356.79,1386.1,1316.61,1338.69,20729.70058607,13473,ETH,USD
2022-07-18,00:00:22.8210000,23:59:59.9970000,1339.14,1597.77,1336.6,1581.15,41277.01189292,22364,ETH,USD
2022-07-19,00:00:00.1030000,23:59:58.1030000,1581.15,1619.11,1493.15,1542.99,34215.6901833,18529,ETH,USD
2022-07-20,00:00:38.9990000,23:59:50.0960000,1544.5,1621.03,1480.57,1522.15,23907.71497205,13837,ETH,USD
2022-07-21,00:00:10.1340000,23:59:31.5360000,1521.38,1605.28,1464.0,1576.39,18159.23504126,13219,ETH,USD
2022-07-22,00:00:09.4930000,23:59:40.3860000,1574.81,1646.47,1517.0,1535.47,20125.33007451,13662,ETH,USD
2022-07-23,00:00:15.3390000,23:58:45.1380000,1536.16,1597.19,1488.18,1549.51,6486.61873583,6250,ETH,USD
2022-07-24,00:00:20.6050000,23:59:57.1230000,1549.71,1663.65,1546.5,1598.94,15243.17137431,9071,ETH,USD
2022-07-25,00:00:33.4560000,23:59:59.6390000,1599.39,1608.32,1434.96,1440.56,22613.0922585,11984,ETH,USD
2022-07-26,00:00:17.6290000,23:59:51.5920000,1442.19,1454.91,1356.0,1449.84,19656.67919306,10524,ETH,USD
2022-07-27,00:00:29.9280000,23:59:47.2090000,1450.82,1643.47,1421.34,1637.6,22931.48698122,13453,ETH,USD
2022-07-28,00:00:29.1300000,23:59:59.0600000,1638.58,1785.52,1594.8,1725.56,44182.97787045,19405,ETH,USD
2022-07-29,00:00:46.5320000,23:59:32.7430000,1727.0,1766.14,1657.51,1723.62,24688.63428003,14069,ETH,USD
2022-07-30,00:00:14.6450000,23:59:28.7800000,1722.81,1744.46,1672.58,1697.49,10917.72078363,8943,ETH,USD
2022-07-31,00:00:07.7970000,23:59:52.7760000,1698.53,1755.01,1667.0,1680.11,6818.80290676,7337,ETH,USD
2022-08-01,00:00:12.0930000,23:59:45.2140000,1679.38,1705.48,1605.13,1631.7,13159.18372847,7903,ETH,USD
2022-08-02,00:00:01.4990000,23:59:51.8750000,1631.67,1678.73,1560.0,1631.24,19117.74216284,13107,ETH,USD
2022-08-03,00:00:25.4070000,23:59:49.0630000,1631.8,1686.51,1590.39,1619.05,10914.63927329,8831,ETH,USD
2022-08-04,00:00:14.9510000,23:59:02.1920000,1618.2,1662.96,1581.7,1606.86,12932.78587741,9810,ETH,USD
2022-08-05,00:00:17.6490000,23:59:23.3770000,1609.55,1742.39,1606.92,1736.95,17897.3973583,10799,ETH,USD
2022-08-06,00:00:17.9590000,23:59:50.0540000,1736.09,1750.86,1685.9,1691.58,7118.51884853,5788,ETH,USD
2022-08-07,00:00:31.8450000,23:59:46.1370000,1690.24,1730.7,1669.98,1700.97,4980.33333496,4598,ETH,USD
2022-08-08,00:00:02.5040000,23:59:55.2870000,1701.26,1818.84,1694.18,1778.43,16289.43166179,10577,ETH,USD
2022-08-09,00:00:28.9350000,23:59:46.4480000,1778.18,1790.77,1669.65,1704.02,11690.11063597,8003,ETH,USD
2022-08-10,00:00:05.8080000,23:59:26.7250000,1703.75,1885.0,1656.03,1854.7,23017.94356097,11118,ETH,USD
2022-08-11,00:00:00.2480000,23:59:04.3950000,1855.1,1943.3,1852.1,1883.0,20216.70131859,12479,ETH,USD
2022-08-12,00:00:28.3710000,23:59:27.3040000,1883.3,1965.0,1853.2,1960.4,10328.13416525,9026,ETH,USD
2022-08-13,00:00:17.9520000,23:59:22.4050000,1959.4,2021.0,1947.5,1984.3,10720.64836595,8127,ETH,USD
2022-08-14,00:00:45.2200000,23:59:10.8340000,1984.3,2031.56,1907.1,1936.8,9303.20212639,8059,ETH,USD
2022-08-15,00:00:13.2120000,23:59:46.7520000,1936.4,2012.8,1873.0,1900.9,16109.91874027,10843,ETH,USD
