date,predicted_price_close,actual_price_close,percent_error
2022-10-05,19461.55286700554,20162.0,-3.4740954914912257
2022-10-06,19439.160261560977,19951.0,-2.565484128309472
2022-10-07,19450.40696025535,19532.0,-0.41774032226423313
2022-10-08,19110.117832471205,19420.0,-1.59568572362922
2022-10-09,18972.622235011957,19445.0,-2.429301954168388
2022-10-10,19591.748518858592,19131.0,2.408387009871896
2022-10-11,20328.575473463174,19059.0,6.661291114240902
