date,predicted_price_close,actual_price_close
2022-10-05,0.6943734393307568,0.467
2022-10-06,0.6748018171415817,0.482
2022-10-07,0.6831837155045659,0.481
2022-10-08,0.6707918417641263,0.49
2022-10-09,0.6650118796168655,0.492
2022-10-10,0.6884597355834987,0.472
2022-10-11,0.6848385542221191,0.454
